"","JM","JM_p","JF","JF_p"
"cpeb3",0.790584395507698,1.99639390443841e-05,-0.790584395507698,1.99639390443841e-05
"cpeb4b",-0.314797923051961,0.164562829773583,0.314797923051961,0.164562829773583
"cped1",0.736072744771988,0.000142495476104149,-0.736072744771988,0.000142495476104149
"cplane1",0.326798428590654,0.148196914319292,-0.326798428590654,0.148196914319292
"cplane2",0.12953101984147,0.575748864639928,-0.12953101984147,0.575748864639928
"cplx4c",0.501645084109507,0.0205064794793702,-0.501645084109507,0.0205064794793702
"cpm",0.574700153807948,0.00642898580365914,-0.574700153807948,0.00642898580365914
"cpn1",0.840231796150521,1.87776759144467e-06,-0.840231796150521,1.87776759144467e-06
"cpne3_ChrAur1",0.844969987168366,1.438476109803e-06,-0.844969987168366,1.438476109803e-06
"cpne3_ChrAur2",0.902848486269484,2.14667388202223e-08,-0.902848486269484,2.14667388202223e-08
"cpne4a",-0.709650284085533,0.000314491959539787,0.709650284085533,0.000314491959539787
"cpne5a",0.517793149424038,0.0162053056642512,-0.517793149424038,0.0162053056642512
"cpne5b",0.622533807323935,0.00257918515640586,-0.622533807323935,0.00257918515640586
"cpne8",0.880489611370703,1.40357460455758e-07,-0.880489611370703,1.40357460455758e-07
"cpox",-0.779941669295918,3.05670415607358e-05,0.779941669295918,3.05670415607358e-05
"cpped1",0.454983916423916,0.0382294153570719,-0.454983916423916,0.0382294153570719
"cpsf1",-0.609962618265178,0.00332455100588564,0.609962618265178,0.00332455100588564
"cpsf2",0.244733724062722,0.284978011371001,-0.244733724062722,0.284978011371001
"cpsf3",-0.50660427882192,0.0190983689193222,0.50660427882192,0.0190983689193222
"cpsf4",-0.92184285088762,2.93175950254204e-09,0.92184285088762,2.93175950254204e-09
"cpsf6",-0.770208206350247,4.4247744409872e-05,0.770208206350247,4.4247744409872e-05
"cpt1a2b_ChrAur1",0.149276855954585,0.518396706164899,-0.149276855954585,0.518396706164899
"cpt1a2b_ChrAur2",0.884086156685228,1.06533090355826e-07,-0.884086156685228,1.06533090355826e-07
"cpt1ab",0.695432761357824,0.00046534466548031,-0.695432761357824,0.00046534466548031
"cpt1b",0.697337648605402,0.000442106290019241,-0.697337648605402,0.000442106290019241
"cpt2",-0.865951012907879,3.93773497259093e-07,0.865951012907879,3.93773497259093e-07
"cptp",-0.291547149298518,0.199736552975389,0.291547149298518,0.199736552975389
"cpvl",-0.934344558620659,5.88199465075003e-10,0.934344558620659,5.88199465075003e-10
"cpxm1a",0.825969354528587,3.9886607236147e-06,-0.825969354528587,3.9886607236147e-06
"cpxm1b",0.486814316285046,0.0252191158553784,-0.486814316285046,0.0252191158553784
"cpxm2_ChrAur1",-0.63322738206462,0.00206059066432976,0.63322738206462,0.00206059066432976
"cpz",0.826922911689753,3.80080287586318e-06,-0.826922911689753,3.80080287586318e-06
"cracd",0.654170518391241,0.00129536210680557,-0.654170518391241,0.00129536210680557
"cracdla",0.592143758794712,0.00468240924027984,-0.592143758794712,0.00468240924027984
"cracr2aa",0.30774279191234,0.174746848058473,-0.30774279191234,0.174746848058473
"cracr2ab",-0.499355942512186,0.0211838737723953,0.499355942512186,0.0211838737723953
"cracr2b",-0.607726339842855,0.00347434352165286,0.607726339842855,0.00347434352165286
"cradd",-0.889626294212832,6.84123439810431e-08,0.889626294212832,6.84123439810431e-08
"cramp1",0.239676468010035,0.29536170527633,-0.239676468010035,0.29536170527633
"crata",0.661490789851256,0.00109232453485068,-0.661490789851256,0.00109232453485068
"cratb",-0.58442990590318,0.00539858895491662,0.58442990590318,0.00539858895491662
"crb1",-0.1571292364184,0.496371647136007,0.1571292364184,0.496371647136007
"crb2a",0.56053542850763,0.00821460598337708,-0.56053542850763,0.00821460598337708
"crb3b",-0.890653290190389,6.28583730952879e-08,0.890653290190389,6.28583730952879e-08
"crbn",-0.765191383787166,5.31769875709139e-05,0.765191383787166,5.31769875709139e-05
"crcp",-0.239429668159277,0.295874317895484,0.239429668159277,0.295874317895484
"creb1a",-0.959848798060818,6.08343316565073e-12,0.959848798060818,6.08343316565073e-12
"creb1b",0.798512771281052,1.4305070947324e-05,-0.798512771281052,1.4305070947324e-05
"creb3l2",0.403183877970626,0.069939099578102,-0.403183877970626,0.069939099578102
"creb3l3l",-0.355966999219783,0.113251563878553,0.355966999219783,0.113251563878553
"creb3l4",0.533564803469588,0.012737665733386,-0.533564803469588,0.012737665733386
"creb5b",0.70746787888347,0.000334472927586971,-0.70746787888347,0.000334472927586971
"crebbpa",0.343044764309809,0.127909089272724,-0.343044764309809,0.127909089272724
"crebbpb",-0.853393847259689,8.75814237325243e-07,0.853393847259689,8.75814237325243e-07
"crebl2",0.866422883587905,3.81533087202727e-07,-0.866422883587905,3.81533087202727e-07
"crebzf",0.887103018982608,8.39407308817192e-08,-0.887103018982608,8.39407308817192e-08
"creg1",0.844157053381558,1.50670712566775e-06,-0.844157053381558,1.50670712566775e-06
"creg2",0.00961381972882337,0.967009618042595,-0.00961381972882337,0.967009618042595
"creld1",0.461244528451811,0.035327321487554,-0.461244528451811,0.035327321487554
"creld2",-0.706411925209015,0.000344524786314368,0.706411925209015,0.000344524786314368
"crema",0.741513213460283,0.000119688863420647,-0.741513213460283,0.000119688863420647
"cremb_ChrAur30",0.237976335292788,0.298904029106968,-0.237976335292788,0.298904029106968
"crfb1",0.771267886211818,4.2537999919869e-05,-0.771267886211818,4.2537999919869e-05
"crfb2",0.84596848598554,1.35839557494889e-06,-0.84596848598554,1.35839557494889e-06
"crfb4",-0.751857877867184,8.48882647524071e-05,0.751857877867184,8.48882647524071e-05
"crhr1",0.00576670531986452,0.980207897529203,-0.00576670531986452,0.980207897529203
"crip1",0.852987440980388,8.97656638631197e-07,-0.852987440980388,8.97656638631197e-07
"crip2",-0.382371728592107,0.0871437531798489,0.382371728592107,0.0871437531798489
"crip2l",0.529468919386916,0.0135740808758488,-0.529468919386916,0.0135740808758488
"cript",0.0669107269744549,0.773216002242747,-0.0669107269744549,0.773216002242747
"crispld1a",0.323406677278925,0.15270169857082,-0.323406677278925,0.15270169857082
"crispld2",0.750334471134133,8.93845564217293e-05,-0.750334471134133,8.93845564217293e-05
"crk_ChrAur1",0.780935529387282,2.94038448167398e-05,-0.780935529387282,2.94038448167398e-05
"crk_ChrAur2",-0.858820091697797,6.25820884460711e-07,0.858820091697797,6.25820884460711e-07
"crkl",-0.808020864476024,9.40474640738517e-06,0.808020864476024,9.40474640738517e-06
"crlf1a_ChrAur1",0.839538195497448,1.95107116543205e-06,-0.839538195497448,1.95107116543205e-06
"crlf3",0.854107675628656,8.38579031497721e-07,-0.854107675628656,8.38579031497721e-07
"crls1",-0.658352895910567,0.00117578182729625,0.658352895910567,0.00117578182729625
"crmp1",0.441633885704982,0.0450373216646613,-0.441633885704982,0.0450373216646613
"crnkl1",-0.92933725237471,1.15918924043393e-09,0.92933725237471,1.15918924043393e-09
"crocc2",0.31741741385502,0.160888345995262,-0.31741741385502,0.160888345995262
"crot",-0.405450973933418,0.0682323878276085,0.405450973933418,0.0682323878276085
"crppa",-0.84370628382533,1.54575291452733e-06,0.84370628382533,1.54575291452733e-06
"crsp7_ChrAur1",-0.910202675448737,1.04659704197589e-08,0.910202675448737,1.04659704197589e-08
"crsp7_ChrAur2",-0.418166415649771,0.0592361083904419,0.418166415649771,0.0592361083904419
"crtac1a",-0.542312367172311,0.0110910574329607,0.542312367172311,0.0110910574329607
"crtap",0.833319386225302,2.7290055931156e-06,-0.833319386225302,2.7290055931156e-06
"crtc1a",0.875536234660263,2.02335774942009e-07,-0.875536234660263,2.02335774942009e-07
"crtc1b",-0.467969194719196,0.0324053283474819,0.467969194719196,0.0324053283474819
"crtc3",0.822455706453333,4.7529648482902e-06,-0.822455706453333,4.7529648482902e-06
"cry-dash",-0.786004456504206,2.40501747366863e-05,0.786004456504206,2.40501747366863e-05
"cry1a",0.545911499839707,0.0104660322366822,-0.545911499839707,0.0104660322366822
"cry1b",-0.108805427493339,0.638729624855027,0.108805427493339,0.638729624855027
"cry2",0.90131080590229,2.47672967389617e-08,-0.90131080590229,2.47672967389617e-08
"cry3a",-0.808008806868222,9.40988516761175e-06,0.808008806868222,9.40988516761175e-06
"cry5",-0.719255211412464,0.0002382354395383,0.719255211412464,0.0002382354395383
"cryba1l1_ChrAur1",0.309816434600529,0.17170984048287,-0.309816434600529,0.17170984048287
"cryba1l1_ChrAur2",0.0707766911679527,0.760471545749915,-0.0707766911679527,0.760471545749915
"crybb1l1_ChrAur1",0.607083575020108,0.00351842485588045,-0.607083575020108,0.00351842485588045
"crybg1a",0.781373601104628,2.89034808134849e-05,-0.781373601104628,2.89034808134849e-05
"crybg1b_ChrAur1",0.798768339908436,1.41487909767922e-05,-0.798768339908436,1.41487909767922e-05
"crybg1b_ChrAur3",0.71781027808485,0.000248573788584095,-0.71781027808485,0.000248573788584095
"crybg2",-0.89013318975001,6.56191141544956e-08,0.89013318975001,6.56191141544956e-08
"crybgx",0.523783449869984,0.0148083243684029,-0.523783449869984,0.0148083243684029
"cryl1",0.931993777080453,8.1400281513663e-10,-0.931993777080453,8.1400281513663e-10
"crym",-0.579522350243567,0.00589972283334202,0.579522350243567,0.00589972283334202
"cryz",-0.833476286294945,2.70645299716104e-06,0.833476286294945,2.70645299716104e-06
"cryzl1",-0.765265540256438,5.30344109458608e-05,0.765265540256438,5.30344109458608e-05
"cs",-0.305891299499377,0.177489434550792,0.305891299499377,0.177489434550792
"csad",0.697584544740772,0.0004391682422175,-0.697584544740772,0.0004391682422175
"csdc2a",-0.831719223044115,2.96859460436342e-06,0.831719223044115,2.96859460436342e-06
"csde1",-0.724854004991537,0.000201586377387003,0.724854004991537,0.000201586377387003
"cse1l",-0.924629829582164,2.09956767510306e-09,0.924629829582164,2.09956767510306e-09
"csf1b",0.507438139604186,0.0188694116468529,-0.507438139604186,0.0188694116468529
"csf1ra",0.866968897041152,3.6778886433993e-07,-0.866968897041152,3.6778886433993e-07
"csf2rb",0.874139848425677,2.23687848075939e-07,-0.874139848425677,2.23687848075939e-07
"csf3a_ChrAur1",0.636795946787155,0.00190837572362687,-0.636795946787155,0.00190837572362687
"csf3r_ChrAur1",0.862453639513252,4.95812294788531e-07,-0.862453639513252,4.95812294788531e-07
"csf3r_ChrAur2",0.704960333542791,0.000358764497713224,-0.704960333542791,0.000358764497713224
"csgalnact1a",0.860262681547299,5.70998185052823e-07,-0.860262681547299,5.70998185052823e-07
"csgalnact2",0.758118556361063,6.83999685256982e-05,-0.758118556361063,6.83999685256982e-05
"csk_ChrAur1",0.130630994902926,0.572483069388564,-0.130630994902926,0.572483069388564
"csk_ChrAur2",0.786398181825679,2.36723829838578e-05,-0.786398181825679,2.36723829838578e-05
"cskmt",-0.627818398661443,0.00231069797355465,0.627818398661443,0.00231069797355465
"csmd2",0.0763686694948573,0.742143104606813,-0.0763686694948573,0.742143104606813
"csmd3a",0.494226961531377,0.0227666055646769,-0.494226961531377,0.0227666055646769
"csmd3b",0.741729585344935,0.000118851152895548,-0.741729585344935,0.000118851152895548
"csnk1a1",-0.404418685107411,0.0690055722913584,0.404418685107411,0.0690055722913584
"csnk1da",-0.914829732909793,6.44962699970353e-09,0.914829732909793,6.44962699970353e-09
"csnk1db_ChrAur1",0.164357234160465,0.476511760502641,-0.164357234160465,0.476511760502641
"csnk1db_ChrAur2",-0.0728505211374184,0.753659305558483,0.0728505211374184,0.753659305558483
"csnk1e",0.681651933780014,0.000666723000187518,-0.681651933780014,0.000666723000187518
"csnk1g1",0.647019365440248,0.00152365717433448,-0.647019365440248,0.00152365717433448
"csnk1g2a",-0.938160543221809,3.38083823698595e-10,0.938160543221809,3.38083823698595e-10
"csnk2a1_ChrAur1",-0.0782353473031075,0.736054071231531,0.0782353473031075,0.736054071231531
"csnk2a1_ChrAur2",-0.652322198488629,0.00135139576962373,0.652322198488629,0.00135139576962373
"csnk2a2b_ChrAur1",-0.917429699737476,4.85428614535422e-09,0.917429699737476,4.85428614535422e-09
"csnk2a2b_ChrAur2",-0.8401285978103,1.88851864969999e-06,0.8401285978103,1.88851864969999e-06
"csnk2b_ChrAur1",0.447231098698906,0.0420772720102823,-0.447231098698906,0.0420772720102823
"csnk2b_ChrAur2",-0.6338527806633,0.00203320065631131,0.6338527806633,0.00203320065631131
"cspg4",0.441675178535634,0.0450149099326463,-0.441675178535634,0.0450149099326463
"cspg4ba",0.645453007512115,0.0015779516852253,-0.645453007512115,0.0015779516852253
"cspg5a",0.559485049893602,0.00836176911315835,-0.559485049893602,0.00836176911315835
"cspp1_ChrAur1",0.626350493740194,0.00238280665739785,-0.626350493740194,0.00238280665739785
"cspp1_ChrAur2",-0.897671001792029,3.44317946614624e-08,0.897671001792029,3.44317946614624e-08
"csrnp1b",0.435083826153448,0.0487030874186015,-0.435083826153448,0.0487030874186015
"csrnp2",0.750818607994224,8.79338394029649e-05,-0.750818607994224,8.79338394029649e-05
"csrp1a",0.831140506974136,3.05967698699239e-06,-0.831140506974136,3.05967698699239e-06
"csrp1b",0.785204330461023,2.48341186707535e-05,-0.785204330461023,2.48341186707535e-05
"csrp2",0.843476955780826,1.56595632096774e-06,-0.843476955780826,1.56595632096774e-06
"cst14a.2",0.759991042657974,6.40423109561904e-05,-0.759991042657974,6.40423109561904e-05
"cst3",0.733127215739871,0.000156338054085544,-0.733127215739871,0.000156338054085544
"cstf1",-0.707033286126313,0.000338579054149435,0.707033286126313,0.000338579054149435
"cstf2",-0.791081016827902,1.95595493513818e-05,0.791081016827902,1.95595493513818e-05
"cstf3",-0.809771507999966,8.68416510312072e-06,0.809771507999966,8.68416510312072e-06
"cstpp1",-0.491053780647777,0.023792068014583,0.491053780647777,0.023792068014583
"ctbp1_ChrAur1",-0.557882346709729,0.00859047774117833,0.557882346709729,0.00859047774117833
"ctbp1_ChrAur2",0.697200383702724,0.000443746989223791,-0.697200383702724,0.000443746989223791
"ctbs",-0.36111135940955,0.107768701243447,0.36111135940955,0.107768701243447
"ctc1",-0.598199211317877,0.00417711429402658,0.598199211317877,0.00417711429402658
"ctcf",0.810477616094509,8.40747397009141e-06,-0.810477616094509,8.40747397009141e-06
"ctdnep1a",-0.889278629125586,7.03883988337172e-08,0.889278629125586,7.03883988337172e-08
"ctdp1",-0.319399452297241,0.158146149123478,0.319399452297241,0.158146149123478
"ctdsp2",0.284631123700824,0.211103019836086,-0.284631123700824,0.211103019836086
"ctdspl2a",-0.401985919481262,0.0708538305399273,0.401985919481262,0.0708538305399273
"ctdspl2b",-0.836608652276798,2.28913479186505e-06,0.836608652276798,2.28913479186505e-06
"ctdspl3",-0.782068546753735,2.81249021170984e-05,0.782068546753735,2.81249021170984e-05
"ctdspla",0.361837146614325,0.107010976747049,-0.361837146614325,0.107010976747049
"cth",-0.0624562024954559,0.78797045917667,0.0624562024954559,0.78797045917667
"cth1",-0.728465069643011,0.000180615582719243,0.728465069643011,0.000180615582719243
"cthrc1b",0.609541173625685,0.00335236056860195,-0.609541173625685,0.00335236056860195
"ctif",0.0259148193216458,0.911217501844896,-0.0259148193216458,0.911217501844896
"ctnna1",0.646977176508309,0.00152509862049322,-0.646977176508309,0.00152509862049322
"ctnna2",0.787774861645741,2.2391710240943e-05,-0.787774861645741,2.2391710240943e-05
"ctnnal1",0.827291603860126,3.7302735035381e-06,-0.827291603860126,3.7302735035381e-06
"ctnnb1_ChrAur1",-0.77042290710375,4.38965976580906e-05,0.77042290710375,4.38965976580906e-05
"ctnnb1_ChrAur2",-0.264891108461106,0.245873906004744,0.264891108461106,0.245873906004744
"ctnnbl1",-0.690687706417138,0.000527816619900227,0.690687706417138,0.000527816619900227
"ctnnd1_ChrAur1",0.558313268995524,0.00852848627020345,-0.558313268995524,0.00852848627020345
"ctnnd1_ChrAur2",-0.0604018609753149,0.794798878354851,0.0604018609753149,0.794798878354851
"ctnnd2a",0.785557881572315,2.4485018421514e-05,-0.785557881572315,2.4485018421514e-05
"ctnnd2b",0.638528938445748,0.00183794100045479,-0.638528938445748,0.00183794100045479
"ctns",-0.883157169010939,1.14495381188427e-07,0.883157169010939,1.14495381188427e-07
"ctps1a_ChrAur1",0.530065098776047,0.0134496411437845,-0.530065098776047,0.0134496411437845
"ctps1a_ChrAur2",0.440709849456474,0.0455411055478757,-0.440709849456474,0.0455411055478757
"ctps1b",-0.727324538723402,0.000187025992947743,0.727324538723402,0.000187025992947743
"ctr9",-0.795795270802843,1.60622696574732e-05,0.795795270802843,1.60622696574732e-05
"ctrb.2_ChrAur1",0.260832697600118,0.253453602769878,-0.260832697600118,0.253453602769878
"ctrb.2_ChrAur2",-0.380372315155272,0.088948024075426,0.380372315155272,0.088948024075426
"ctsba_ChrAur1",-0.63337246427485,0.00205420915566358,0.63337246427485,0.00205420915566358
"ctsc",-0.912368213686259,8.3718055790103e-09,0.912368213686259,8.3718055790103e-09
"ctsd",-0.894267676324391,4.63450403965993e-08,0.894267676324391,4.63450403965993e-08
"ctsf",0.757024674986245,7.10626065886707e-05,-0.757024674986245,7.10626065886707e-05
"ctsh_ChrAur1",0.719124016322091,0.000239158620575856,-0.719124016322091,0.000239158620575856
"ctsh_ChrAur2",0.882325522088666,1.22064519618578e-07,-0.882325522088666,1.22064519618578e-07
"ctsk_ChrAur1",0.86688907212177,3.69770572587491e-07,-0.86688907212177,3.69770572587491e-07
"ctsl.1",0.743114952559378,0.000113606489907878,-0.743114952559378,0.000113606489907878
"ctsla",-0.933049597209443,7.04504251405199e-10,0.933049597209443,7.04504251405199e-10
"ctso",0.810261396624615,8.49137010641483e-06,-0.810261396624615,8.49137010641483e-06
